시군구,단지명,전용면적(제곱미터),계약년월,계약일,거래금액(만원),층,건축년도,도로명,해제사유발생일,거래유형,중개사소재지
인천광역시 남동구 간석동,간석신동아파밀리에명품,59.9427,2024-02,7,30000,12,2007,염전로 440,,중개거래,인천 남동구+인천 미추홀구
인천광역시 남동구 구월동,구월유승한내들퍼스티지,94.026,2024-02,7,60000,28,2016,선수촌로 75,,중개거래,인천 남동구
인천광역시 남동구 구월동,롯데캐슬골드,83.8913,2024-02,7,46300,23,2007,호구포로 803,,중개거래,인천 남동구
인천광역시 남동구 구월동,구월힐스테이트1단지,83.8913,2024-02,7,46000,24,2007,구월로 192,,직거래,
인천광역시 남동구 구월동,구월힐스테이트1단지,83.7769,2024-02,7,43000,2,2007,구월로 192,,중개거래,인천 남동구
인천광역시 남동구 만수동,벽산,84.93,2024-02,7,30500,24,2000,호구포로 924,,중개거래,인천 남동구
인천광역시 남동구 만수동,삼환2단지,50.26,2024-02,7,17200,12,1990,소래로 677,,중개거래,인천 남동구
인천광역시 남동구 만수동,주공8단지,44.94,2024-02,7,13800,2,1990,담방로 105,,중개거래,인천 남동구
인천광역시 남동구 서창동,호반베르디움,84.8552,2024-02,7,52000,20,2017,서창남순환로 200,2024-03-12,중개거래,인천 남동구
인천광역시 남동구 서창동,호반베르디움,84.8552,2024-02,7,52000,20,2017,서창남순환로 200,,중개거래,인천 남동구
인천광역시 남동구 논현동,주공1단지,59.13,2024-02,7,25500,5,1998,호구포로 294,,중개거래,인천 남동구
인천광역시 남동구 논현동,주공13단지(푸르내마을),59.57,2024-02,7,30000,15,2006,포구로 98,,중개거래,인천 남동구+인천 연수구
인천광역시 남동구 간석동,간석래미안자이,84.98,2024-02,7,51500,4,2008,남동대로 860,,중개거래,인천 남동구
인천광역시 남동구 논현동,주공2단지,83.84,2024-02,7,31800,7,1998,함박뫼로 439,,중개거래,인천 남동구
인천광역시 남동구 만수동,주공8단지,38.64,2024-02,6,11950,2,1990,담방로 105,,중개거래,인천 남동구
인천광역시 남동구 만수동,만수주공5단지,49.94,2024-02,6,22000,1,1987,백범로124번길 127,,중개거래,인천 남동구
인천광역시 남동구 만수동,만수주공1단지,39.72,2024-02,6,24900,2,1986,만수로 14-25,,중개거래,인천 남동구
인천광역시 남동구 만수동,남동아파트,51.72,2024-02,6,15700,3,1992,장승남로33번길 23,,중개거래,인천 남동구
인천광역시 남동구 만수동,만수주공4단지,61.52,2024-02,6,28000,10,1987,백범로124번길 126,,중개거래,인천 남동구
인천광역시 남동구 만수동,만수주공2단지,54.9,2024-02,6,24000,1,1987,백범로124번길 43,,중개거래,인천 남동구
인천광역시 남동구 만수동,하우스토리만수,59.9854,2024-02,6,33250,10,2020,구월로372번길 90,,중개거래,인천 남동구
인천광역시 남동구 서창동,태평2차,72.4,2024-02,6,24650,9,1997,장아산로 181,,중개거래,인천 남동구
인천광역시 남동구 간석동,청실,61.95,2024-02,6,13900,5,1984,석정로566번길 13,,중개거래,인천 남동구
인천광역시 남동구 간석동,간석래미안자이,143.22,2024-02,6,65000,15,2008,남동대로 860,,중개거래,인천 남동구
인천광역시 남동구 논현동,에코메트로11,84.997,2024-02,6,48000,30,2009,논고개로 17,,중개거래,인천 남동구
인천광역시 남동구 구월동,두플라스,45.0389,2024-02,6,16400,11,2016,선수촌공원로 26,,중개거래,인천 남동구
인천광역시 남동구 구월동,구월힐스테이트1단지,84.8114,2024-02,6,47500,10,2007,구월로 192,,중개거래,인천 남동구
인천광역시 남동구 구월동,구월힐스테이트1단지,75.3036,2024-02,6,44500,17,2007,구월로 192,,중개거래,인천 남동구
인천광역시 남동구 만수동,만수주공4단지,64.62,2024-02,5,29800,2,1987,백범로124번길 126,,중개거래,인천 남동구
인천광역시 남동구 만수동,만수주공4단지,64.62,2024-02,5,29000,6,1987,백범로124번길 126,,중개거래,인천 남동구
인천광역시 남동구 간석동,풍림아이원,59.862,2024-02,5,29000,19,2004,석산로 35,,중개거래,인천 남동구+인천 미추홀구
인천광역시 남동구 논현동,풍림,59.7,2024-02,5,26200,5,2000,청능대로718번길 7,,중개거래,인천 남동구
인천광역시 남동구 만수동,주공11단지,39.41,2024-02,5,15400,13,1997,만수서로105번길 40-18,,중개거래,인천 남동구
인천광역시 남동구 서창동,서창베라체아파트(11단지),59.49,2024-02,4,33100,6,2012,서창남로 17,,중개거래,인천 남동구
인천광역시 남동구 서창동,서창베라체아파트(11단지),59.49,2024-02,4,32250,3,2012,서창남로 17,,중개거래,인천 남동구
인천광역시 남동구 만수동,포레시안,59.76,2024-02,4,31800,17,2011,만수서로 55,,중개거래,인천 남동구
인천광역시 남동구 만수동,포레시안,46.89,2024-02,4,25100,8,2011,만수서로 55,,중개거래,인천 남동구
인천광역시 남동구 만수동,만수주공6단지,38.52,2024-02,4,19900,2,1986,만수로50번길 19,,중개거래,인천 남동구
인천광역시 남동구 만수동,한국,84.23,2024-02,4,27300,4,1992,담방로21번길 23,,중개거래,인천 남동구
인천광역시 남동구 만수동,만수주공5단지,32.39,2024-02,4,17000,4,1987,백범로124번길 127,,중개거래,인천 남동구
인천광역시 남동구 논현동,논현 파크 포레,84.88,2024-02,3,39500,14,2009,은봉로165번길 24,,중개거래,인천 남동구
인천광역시 남동구 서창동,서창퍼스트뷰(7단지),101.92,2024-02,3,43700,3,2012,서창남순환로 190-15,2024-02-19,중개거래,인천 남동구
인천광역시 남동구 논현동,논현 파크 포레,84.88,2024-02,3,41000,15,2009,은봉로165번길 24,,중개거래,인천 남동구
인천광역시 남동구 간석동,현대홈타운(900-153),84.8638,2024-02,3,38000,21,2003,구월로 65,,중개거래,인천 남동구
인천광역시 남동구 서창동,에코에비뉴,84.96,2024-02,3,41500,13,2014,서창남순환로 190-100,,중개거래,인천 남동구
인천광역시 남동구 구월동,신영구월지웰시티푸르지오,95.997,2024-02,3,70000,25,2020,남동대로799번길 34,,중개거래,인천 남동구
인천광역시 남동구 논현동,논현센트럴뷰,59.84,2024-02,3,41000,13,2014,논고개로68번길 34,,중개거래,인천 남동구
인천광역시 남동구 서창동,서해그랑블,107.7441,2024-02,3,40000,13,2008,독곡로48번길 9,,중개거래,인천 남동구
인천광역시 남동구 서창동,서창퍼스트뷰(7단지),101.92,2024-02,3,43700,3,2012,서창남순환로 190-15,,중개거래,인천 남동구
인천광역시 남동구 만수동,만수주공2단지,75.24,2024-02,3,34000,13,1987,백범로124번길 43,,중개거래,인천 남동구
인천광역시 남동구 논현동,논현신일해피트리,134.894,2024-02,3,57000,6,2007,은봉로 288,,중개거래,인천 남동구
인천광역시 남동구 논현동,주공13단지(푸르내마을),51.86,2024-02,3,23500,17,2006,포구로 98,,중개거래,인천 남동구+인천 연수구
인천광역시 남동구 논현동,논현신일해피트리,134.894,2024-02,3,53000,13,2007,은봉로 288,,중개거래,인천 남동구
인천광역시 남동구 만수동,하우스토리만수,59.9526,2024-02,3,37200,17,2020,구월로372번길 90,,중개거래,인천 남동구
인천광역시 남동구 만수동,벽산,84.93,2024-02,3,27800,4,2000,호구포로 924,,중개거래,인천 남동구
인천광역시 남동구 서창동,서창센트럴푸르지오,74.98,2024-02,2,45000,1,2018,서창남순환로 55,,중개거래,인천 남동구
인천광역시 남동구 논현동,논현유승한내들,56.1574,2024-02,2,34200,9,2018,에코중앙로66번길 6,,중개거래,인천 남동구
인천광역시 남동구 만수동,포레시안,59.76,2024-02,2,32500,7,2011,만수서로 55,,중개거래,인천 남동구
인천광역시 남동구 만수동,만수주공2단지,64.62,2024-02,2,30000,2,1987,백범로124번길 43,,중개거래,인천 남동구
인천광역시 남동구 간석동,간석한신더휴,59.925,2024-02,2,38300,8,2019,석정로461번길 50,,중개거래,인천 남동구
인천광역시 남동구 간석동,광명(894-1),49.17,2024-02,2,13600,1,1989,방축로 492,,중개거래,인천 남동구
인천광역시 남동구 서창동,서창센트럴푸르지오,74.99,2024-02,2,45000,20,2018,서창남순환로 55,,중개거래,인천 남동구
인천광역시 남동구 서창동,서해그랑블,59.9945,2024-02,2,31500,7,2008,독곡로48번길 9,,중개거래,인천 남동구
인천광역시 남동구 만수동,삼환2단지,43.55,2024-02,1,13500,11,1990,소래로 677,,중개거래,인천 남동구
인천광역시 남동구 논현동,논현센트럴뷰,59.84,2024-02,1,35000,1,2014,논고개로68번길 34,,중개거래,인천 남동구
인천광역시 남동구 논현동,논현센트럴뷰,59.84,2024-02,1,35000,1,2014,논고개로68번길 34,2024-02-07,중개거래,인천 남동구
인천광역시 남동구 논현동,어진마을한화꿈에그린(6단지),119.951,2024-02,1,55000,24,2007,논현로 106,,중개거래,인천 남동구
인천광역시 남동구 간석동,간석래미안자이,59.91,2024-02,1,40500,5,2008,남동대로 860,,중개거래,인천 남동구
인천광역시 남동구 서창동,서해그랑블,107.7441,2024-02,1,38500,13,2008,독곡로48번길 9,,중개거래,인천 남동구
인천광역시 남동구 서창동,서해그랑블,59.9945,2024-02,1,24000,9,2008,독곡로48번길 9,,중개거래,인천 남동구
인천광역시 남동구 구월동,구월힐스테이트1단지,83.9829,2024-02,1,43300,7,2007,구월로 192,,중개거래,인천 남동구
인천광역시 남동구 구월동,롯데캐슬골드,115.6671,2024-02,1,57000,15,2007,호구포로 803,,중개거래,인천 남동구
인천광역시 남동구 구월동,구월아시아드선수촌8단지,74.93,2024-02,1,40000,8,2015,선수촌로 8,,직거래,
인천광역시 남동구 만수동,주공8단지,38.64,2024-02,1,12800,11,1989,담방로 105,,중개거래,인천 남동구
인천광역시 남동구 만수동,담방마을,49.72,2024-02,1,16000,14,1994,매소홀로 1030,,중개거래,인천 남동구
인천광역시 남동구 논현동,논현신일해피트리,156.168,2024-01,31,72500,18,2007,은봉로 288,,중개거래,인천 남동구
인천광역시 남동구 구월동,구월힐스테이트1단지,59.9,2024-01,31,38000,10,2007,구월로 192,,중개거래,인천 남동구
인천광역시 남동구 만수동,벽산,59.805,2024-01,31,25000,14,2000,호구포로 924,,중개거래,인천 남동구
인천광역시 남동구 간석동,인천간석휴먼시아2단지,84.86,2024-01,31,39000,5,2014,백범로294번길 16,,중개거래,경기 시흥시+인천 남동구
인천광역시 남동구 구월동,구월베스티움,16.6125,2024-01,30,5500,7,2014,성말로13번길 85,,직거래,
인천광역시 남동구 구월동,구월아시아드선수촌8단지,74.91,2024-01,30,42000,23,2015,선수촌로 8,,직거래,
인천광역시 남동구 구월동,구월아시아드선수촌2단지,51.56,2024-01,30,31500,17,2015,선수촌공원로 96,,중개거래,인천 남동구
인천광역시 남동구 만수동,벽산,59.805,2024-01,30,25300,8,2000,호구포로 924,,중개거래,인천 남동구
인천광역시 남동구 만수동,만수주공1단지,39.72,2024-01,30,21500,1,1986,만수로 14-25,,중개거래,인천 남동구
인천광역시 남동구 서창동,서창자이,84.798,2024-01,30,42500,14,2008,장아산로 157,,중개거래,인천 남동구
인천광역시 남동구 서창동,서창센트라스아파트,74.91,2024-01,30,39700,5,2014,서창남순환로 201,,중개거래,인천 남동구
인천광역시 남동구 구월동,구월힐스테이트1단지,84.8114,2024-01,30,47500,16,2007,구월로 192,,중개거래,인천 남동구+인천 미추홀구
인천광역시 남동구 구월동,구월힐스테이트1단지,83.9829,2024-01,30,44500,22,2007,구월로 192,,중개거래,인천 남동구
인천광역시 남동구 간석동,금호,59.28,2024-01,30,32700,1,1988,구월로 73,2024-04-16,중개거래,인천 남동구
인천광역시 남동구 간석동,금호,59.28,2024-01,30,32700,1,1988,구월로 73,,중개거래,인천 남동구
인천광역시 남동구 논현동,주공2단지,48.45,2024-01,30,18000,5,1998,함박뫼로 439,,중개거래,인천 남동구
인천광역시 남동구 서창동,서창자이,141.855,2024-01,30,57000,9,2008,장아산로 157,2024-04-03,중개거래,인천 남동구
인천광역시 남동구 간석동,현대(893-0),84.99,2024-01,29,27800,1,1991,방축로 493,,중개거래,인천 남동구
인천광역시 남동구 간석동,인천간석휴먼시아2단지,84.76,2024-01,29,42400,6,2014,백범로294번길 16,,중개거래,인천 남동구
인천광역시 남동구 만수동,삼환1단지,68.38,2024-01,29,24000,14,1989,인주대로 857,,중개거래,인천 남동구
인천광역시 남동구 간석동,팬더,54.09,2024-01,29,13800,2,1988,경인로742번길 36,,중개거래,인천 부평구
인천광역시 남동구 서창동,호반베르디움,84.7403,2024-01,29,54000,22,2017,서창남순환로 200,,중개거래,인천 남동구
인천광역시 남동구 구월동,롯데캐슬골드,83.7769,2024-01,29,44000,24,2007,호구포로 803,,중개거래,인천 남동구
인천광역시 남동구 만수동,남동아파트,51.72,2024-01,29,16400,8,1992,장승남로33번길 23,,중개거래,인천 남동구
인천광역시 남동구 만수동,포레시안,114.04,2024-01,29,51000,6,2011,만수서로 55,,중개거래,인천 남동구
